$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22.2
$VAR,DEVICE_ID,00190037484e501420353131
$VAR,SESSION_ID,88e923ed802cfc8f2ade9528
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2025-09-11T17:26:18.600Z,34.7636471,-81.2017957,959.293,3.76,52.83,-8.82,293.141,1922.824,7.16,4
$GNSS,2025-09-11T17:26:18.800Z,34.7636426,-81.2016697,949.325,4.88,53.37,-7.39,137.977,863.588,3.94,4
$GNSS,2025-09-11T17:26:19.000Z,34.7636318,-81.2015514,935.224,4.18,52.76,-7.52,123.437,782.141,2.90,4
$GNSS,2025-09-11T17:26:19.200Z,34.7636182,-81.2014315,924.410,4.95,53.04,-6.69,92.134,581.127,2.42,4
$GNSS,2025-09-11T17:26:19.400Z,34.7636058,-81.2013199,914.524,5.27,53.11,-6.08,70.953,443.187,2.20,4
$GNSS,2025-09-11T17:26:19.600Z,34.7636017,-81.2012130,907.554,5.64,53.15,-5.27,56.271,346.258,2.11,4
$GNSS,2025-09-11T17:26:19.800Z,34.7635972,-81.2011097,902.771,5.99,52.43,-6.06,46.189,279.053,1.70,4
$GNSS,2025-09-11T17:26:20.000Z,34.7635537,-81.2010101,868.037,6.37,52.80,-6.55,27.407,134.000,1.55,5
$GNSS,2025-09-11T17:26:20.200Z,34.7635509,-81.2009038,860.558,6.80,52.90,-6.78,23.202,99.263,1.72,5
$GNSS,2025-09-11T17:26:20.400Z,34.7635614,-81.2007932,862.277,7.67,52.33,-6.66,24.052,98.578,1.74,4
$GNSS,2025-09-11T17:26:20.600Z,34.7635710,-81.2006807,861.521,8.18,52.80,-6.77,21.212,83.481,1.76,5
$GNSS,2025-09-11T17:26:20.800Z,34.7635791,-81.2005686,859.511,8.42,53.10,-6.60,19.196,69.018,1.78,5
$GNSS,2025-09-11T17:26:21.000Z,34.7636059,-81.2004483,872.121,8.70,52.70,-6.36,17.050,48.843,1.65,6
$GNSS,2025-09-11T17:26:21.200Z,34.7636236,-81.2003341,877.300,8.75,51.95,-6.00,15.419,38.309,1.32,7
$GNSS,2025-09-11T17:26:21.400Z,34.7636383,-81.2002200,880.093,9.24,52.29,-5.97,14.198,31.935,1.19,8
$GNSS,2025-09-11T17:26:21.600Z,34.7636550,-81.2001059,882.640,9.67,52.55,-5.96,13.255,27.900,1.06,9
$GNSS,2025-09-11T17:26:21.800Z,34.7636717,-81.1999921,885.276,9.95,52.45,-5.97,12.521,25.124,1.14,9
$GNSS,2025-09-11T17:26:22.000Z,34.7636897,-81.1998776,887.748,10.29,52.43,-5.99,11.913,22.961,1.14,9
$GNSS,2025-09-11T17:26:22.200Z,34.7637093,-81.1997637,889.859,10.56,52.23,-5.88,11.380,21.298,1.14,9
$GNSS,2025-09-11T17:26:22.400Z,34.7637297,-81.1996468,891.317,11.03,52.90,-5.80,10.876,19.925,1.10,10
$GNSS,2025-09-11T17:26:22.600Z,34.7637498,-81.1995297,892.705,11.32,52.97,-5.78,10.442,18.833,1.09,10
$GNSS,2025-09-11T17:26:22.800Z,34.7637707,-81.1994142,894.236,11.37,52.76,-5.49,10.045,17.855,1.09,10
$GNSS,2025-09-11T17:26:23.000Z,34.7637921,-81.1992984,895.916,11.65,52.98,-5.42,9.699,17.003,1.09,10
$GNSS,2025-09-11T17:26:23.200Z,34.7638137,-81.1991817,897.758,11.96,52.96,-5.17,9.322,16.229,1.16,11
$GNSS,2025-09-11T17:26:23.400Z,34.7638363,-81.1990656,899.800,12.21,52.85,-5.14,8.982,15.544,1.18,12
$GNSS,2025-09-11T17:26:23.600Z,34.7638596,-81.1989485,901.240,12.52,52.95,-5.07,8.662,14.904,1.09,12
$GNSS,2025-09-11T17:26:23.800Z,34.7638847,-81.1988294,902.941,12.73,52.83,-5.16,8.271,14.269,0.93,14
$GNSS,2025-09-11T17:26:24.000Z,34.7639098,-81.1987105,904.644,13.03,53.35,-5.43,7.921,13.603,0.94,15
$GNSS,2025-09-11T17:26:24.200Z,34.7639347,-81.1985922,906.425,13.20,53.05,-5.41,7.600,13.014,0.89,16
$GNSS,2025-09-11T17:26:24.400Z,34.7639605,-81.1984743,908.402,13.41,53.22,-5.43,7.287,12.442,0.85,17
$GNSS,2025-09-11T17:26:24.600Z,34.7639868,-81.1983551,910.182,13.42,53.28,-5.63,7.016,11.947,0.85,17
$GNSS,2025-09-11T17:26:24.800Z,34.7640136,-81.1982345,912.012,13.54,53.34,-5.76,6.750,11.496,0.81,18
$GNSS,2025-09-11T17:26:25.000Z,34.7640401,-81.1981149,913.641,13.63,53.19,-5.84,6.479,11.092,0.77,20
$GNSS,2025-09-11T17:26:25.200Z,34.7640672,-81.1979939,915.122,13.64,53.22,-6.11,6.225,10.722,0.75,20
$GNSS,2025-09-11T17:26:25.400Z,34.7640937,-81.1978744,916.456,13.80,53.29,-6.31,6.001,10.401,0.73,20
$GNSS,2025-09-11T17:26:25.600Z,34.7641203,-81.1977558,917.945,14.09,53.14,-6.29,5.791,10.025,0.70,20
$GNSS,2025-09-11T17:26:25.800Z,34.7641462,-81.1976389,919.418,14.05,53.08,-6.65,5.599,9.723,0.69,21
$GNSS,2025-09-11T17:26:26.000Z,34.7641721,-81.1975216,921.025,14.08,53.20,-6.76,5.421,9.440,0.65,21
$GNSS,2025-09-11T17:26:26.200Z,34.7641980,-81.1974047,922.610,14.22,53.09,-6.87,5.258,9.193,0.64,21
$GNSS,2025-09-11T17:26:26.400Z,34.7642244,-81.1972875,924.102,14.29,53.09,-6.87,5.118,8.967,0.67,20
$GNSS,2025-09-11T17:26:26.600Z,34.7642507,-81.1971706,925.637,14.32,53.28,-7.30,4.988,8.761,0.68,21
$GNSS,2025-09-11T17:26:26.800Z,34.7642768,-81.1970532,927.132,14.18,53.21,-7.48,4.870,8.577,0.74,21
$GNSS,2025-09-11T17:26:27.000Z,34.7643028,-81.1969360,928.782,14.23,52.96,-7.53,4.755,8.405,0.73,22
$GNSS,2025-09-11T17:26:27.200Z,34.7643291,-81.1968190,930.441,14.25,53.05,-7.58,4.650,8.246,0.73,22
$GNSS,2025-09-11T17:26:27.400Z,34.7643554,-81.1967018,932.117,14.23,53.04,-7.48,4.546,8.098,0.69,22
$GNSS,2025-09-11T17:26:27.600Z,34.7643819,-81.1965840,933.844,14.25,53.15,-7.68,4.436,7.953,0.68,22
$GNSS,2025-09-11T17:26:27.800Z,34.7644079,-81.1964671,935.507,14.36,53.25,-7.69,4.351,7.816,0.70,22
$GNSS,2025-09-11T17:26:28.000Z,34.7644340,-81.1963502,937.189,14.00,53.08,-7.57,4.270,7.683,0.66,22
$GNSS,2025-09-11T17:26:28.200Z,34.7644595,-81.1962334,938.874,13.94,53.09,-7.98,4.194,7.559,0.71,22
$GNSS,2025-09-11T17:26:28.400Z,34.7644850,-81.1961162,940.697,13.83,53.28,-8.44,4.130,7.449,0.71,22
$GNSS,2025-09-11T17:26:28.600Z,34.7645104,-81.1959993,942.606,13.79,53.24,-8.42,4.067,7.344,0.70,22
$GNSS,2025-09-11T17:26:28.800Z,34.7645356,-81.1958826,944.439,13.67,53.02,-8.52,4.006,7.230,0.73,22
$GNSS,2025-09-11T17:26:29.000Z,34.7645609,-81.1957660,946.313,13.76,52.95,-8.68,3.946,7.127,0.72,22
$GNSS,2025-09-11T17:26:29.200Z,34.7645864,-81.1956493,948.199,13.82,53.13,-8.57,3.889,7.025,0.71,22
$GNSS,2025-09-11T17:26:29.400Z,34.7646120,-81.1955326,950.084,13.89,53.06,-8.71,3.837,6.937,0.71,22
$GNSS,2025-09-11T17:26:29.600Z,34.7646375,-81.1954161,951.940,13.98,52.76,-8.87,3.786,6.854,0.69,22
$GNSS,2025-09-11T17:26:29.800Z,34.7646632,-81.1953001,953.845,14.09,52.79,-9.13,3.738,6.774,0.70,22
$GNSS,2025-09-11T17:26:30.000Z,34.7646888,-81.1951849,955.761,14.27,52.61,-9.41,3.690,6.691,0.68,23
$GNSS,2025-09-11T17:26:30.200Z,34.7647149,-81.1950700,957.756,14.45,52.70,-9.40,3.643,6.607,0.72,23
$GNSS,2025-09-11T17:26:30.400Z,34.7647412,-81.1949552,959.672,14.61,52.61,-9.18,3.601,6.528,0.72,23
$GNSS,2025-09-11T17:26:30.600Z,34.7647678,-81.1948403,961.508,14.85,52.58,-9.08,3.560,6.449,0.71,23
$GNSS,2025-09-11T17:26:30.800Z,34.7647948,-81.1947260,963.346,14.96,52.29,-8.72,3.519,6.372,0.71,23
$GNSS,2025-09-11T17:26:31.000Z,34.7648218,-81.1946118,965.064,15.07,52.37,-8.49,3.481,6.299,0.71,23
$GNSS,2025-09-11T17:26:31.200Z,34.7648491,-81.1944974,966.798,15.18,52.42,-8.46,3.443,6.223,0.70,23
$GNSS,2025-09-11T17:26:31.400Z,34.7648764,-81.1943827,968.531,15.08,52.64,-8.54,3.406,6.151,0.68,23
$GNSS,2025-09-11T17:26:31.600Z,34.7649033,-81.1942678,970.166,14.86,52.59,-8.26,3.371,6.078,0.67,23
$GNSS,2025-09-11T17:26:31.800Z,34.7649301,-81.1941528,971.972,14.68,52.72,-8.61,3.338,6.008,0.70,23
$GNSS,2025-09-11T17:26:32.000Z,34.7649565,-81.1940379,973.731,14.59,52.66,-8.56,3.307,5.939,0.70,23
$GNSS,2025-09-11T17:26:32.200Z,34.7649828,-81.1939228,975.424,14.50,52.83,-8.35,3.275,5.867,0.65,23
$GNSS,2025-09-11T17:26:32.400Z,34.7650090,-81.1938071,977.100,14.61,53.03,-8.27,3.246,5.805,0.66,23
$GNSS,2025-09-11T17:26:32.600Z,34.7650355,-81.1936913,978.930,14.51,53.14,-8.30,3.219,5.738,0.68,24
$GNSS,2025-09-11T17:26:32.800Z,34.7650616,-81.1935755,980.692,14.32,53.08,-8.18,3.192,5.671,0.67,24
$GNSS,2025-09-11T17:26:33.000Z,34.7650875,-81.1934596,982.373,14.19,53.27,-7.88,3.166,5.603,0.70,24
$GNSS,2025-09-11T17:26:33.200Z,34.7651131,-81.1933437,984.098,14.15,53.12,-8.06,3.142,5.537,0.70,24
$GNSS,2025-09-11T17:26:33.400Z,34.7651387,-81.1932278,985.776,14.16,53.21,-7.89,3.120,5.471,0.72,24
$GNSS,2025-09-11T17:26:33.600Z,34.7651642,-81.1931117,987.313,14.21,53.21,-7.85,3.098,5.406,0.70,24
$GNSS,2025-09-11T17:26:33.800Z,34.7651897,-81.1929954,988.936,14.13,53.35,-8.05,3.077,5.340,0.70,24
$GNSS,2025-09-11T17:26:34.000Z,34.7652151,-81.1928795,990.589,13.97,53.21,-7.89,3.057,5.277,0.68,24
$GNSS,2025-09-11T17:26:34.200Z,34.7652403,-81.1927634,992.222,13.99,53.36,-7.88,3.036,5.218,0.67,24
$GNSS,2025-09-11T17:26:34.400Z,34.7652653,-81.1926467,993.836,13.88,53.63,-7.83,3.017,5.162,0.67,24
$GNSS,2025-09-11T17:26:34.600Z,34.7652903,-81.1925296,995.424,13.86,53.77,-7.73,2.997,5.109,0.66,24
$GNSS,2025-09-11T17:26:34.800Z,34.7653153,-81.1924126,997.089,13.69,53.64,-7.70,2.976,5.056,0.64,25
$GNSS,2025-09-11T17:26:35.000Z,34.7653401,-81.1922956,998.762,13.69,53.67,-7.90,2.956,5.010,0.65,25
$GNSS,2025-09-11T17:26:35.200Z,34.7653649,-81.1921786,1000.466,13.67,53.77,-7.96,2.938,4.968,0.68,25
$GNSS,2025-09-11T17:26:35.400Z,34.7653897,-81.1920617,1002.235,13.66,53.60,-8.14,2.921,4.925,0.69,25
$GNSS,2025-09-11T17:26:35.600Z,34.7654143,-81.1919446,1003.977,13.59,53.82,-8.35,2.905,4.887,0.70,25
$GNSS,2025-09-11T17:26:35.800Z,34.7654392,-81.1918271,1005.749,13.77,53.90,-8.41,2.889,4.846,0.70,25
$GNSS,2025-09-11T17:26:36.000Z,34.7654641,-81.1917097,1007.580,13.65,53.81,-8.59,2.872,4.807,0.68,25
$GNSS,2025-09-11T17:26:36.200Z,34.7654887,-81.1915924,1009.390,13.50,53.66,-8.69,2.855,4.770,0.64,25
$GNSS,2025-09-11T17:26:36.400Z,34.7655132,-81.1914751,1011.167,13.47,53.70,-8.62,2.837,4.733,0.64,25
$GNSS,2025-09-11T17:26:36.600Z,34.7655377,-81.1913579,1013.023,13.59,53.75,-8.97,2.819,4.697,0.62,25
$GNSS,2025-09-11T17:26:36.800Z,34.7655622,-81.1912406,1014.914,13.45,53.71,-9.10,2.801,4.661,0.66,25
$GNSS,2025-09-11T17:26:37.000Z,34.7655863,-81.1911233,1016.800,13.31,53.72,-9.25,2.784,4.621,0.66,25
$GNSS,2025-09-11T17:26:37.200Z,34.7656103,-81.1910058,1018.690,13.24,53.84,-9.29,2.767,4.583,0.67,25
$GNSS,2025-09-11T17:26:37.400Z,34.7656340,-81.1908884,1020.579,13.09,53.69,-9.37,2.751,4.549,0.67,25
$GNSS,2025-09-11T17:26:37.600Z,34.7656576,-81.1907710,1022.508,13.00,53.72,-9.44,2.737,4.525,0.68,25
$GNSS,2025-09-11T17:26:37.800Z,34.7656809,-81.1906535,1024.371,12.92,53.76,-9.34,2.723,4.499,0.66,25
$GNSS,2025-09-11T17:26:38.000Z,34.7657043,-81.1905357,1026.274,13.12,53.95,-9.58,2.709,4.473,0.69,25
$GNSS,2025-09-11T17:26:38.200Z,34.7657277,-81.1904178,1028.262,12.91,53.96,-9.77,2.698,4.450,0.77,25
$GNSS,2025-09-11T17:26:38.400Z,34.7657508,-81.1903003,1030.397,12.54,53.69,-10.26,2.690,4.421,0.79,25
$GNSS,2025-09-11T17:26:38.600Z,34.7657738,-81.1901826,1032.576,12.86,54.05,-10.49,2.684,4.395,0.82,25
$GNSS,2025-09-11T17:26:38.800Z,34.7657969,-81.1900647,1034.755,12.74,54.04,-10.57,2.680,4.378,0.81,25
$GNSS,2025-09-11T17:26:39.000Z,34.7658204,-81.1899465,1036.981,12.99,54.16,-10.65,2.676,4.367,0.84,25
$GNSS,2025-09-11T17:26:39.200Z,34.7658438,-81.1898291,1039.214,12.67,53.71,-10.42,2.672,4.357,0.81,25
$GNSS,2025-09-11T17:26:39.400Z,34.7658665,-81.1897118,1041.314,12.53,53.70,-10.44,2.667,4.348,0.78,25
$GNSS,2025-09-11T17:26:39.600Z,34.7658892,-81.1895945,1043.458,12.59,53.72,-10.54,2.660,4.340,0.72,25
$GNSS,2025-09-11T17:26:39.800Z,34.7659115,-81.1894771,1045.677,12.24,53.81,-10.94,2.652,4.332,0.69,25
$GNSS,2025-09-11T17:26:40.000Z,34.7659333,-81.1893599,1047.952,11.92,53.69,-11.13,2.645,4.324,0.71,25
$GNSS,2025-09-11T17:26:40.200Z,34.7659552,-81.1892426,1050.341,11.99,53.86,-11.33,2.637,4.307,0.72,25
$GNSS,2025-09-11T17:26:40.400Z,34.7659771,-81.1891248,1052.722,12.18,54.04,-11.62,2.630,4.276,0.76,25
$GNSS,2025-09-11T17:26:40.600Z,34.7659993,-81.1890074,1055.169,12.07,53.80,-11.43,2.621,4.243,0.75,25
$GNSS,2025-09-11T17:26:40.800Z,34.7660214,-81.1888898,1057.482,12.34,53.86,-11.38,2.612,4.211,0.74,25
$GNSS,2025-09-11T17:26:41.000Z,34.7660439,-81.1887723,1059.888,12.38,53.89,-11.62,2.603,4.181,0.71,25
$GNSS,2025-09-11T17:26:41.200Z,34.7660658,-81.1886551,1062.254,12.07,53.45,-11.88,2.593,4.152,0.69,25
$GNSS,2025-09-11T17:26:41.400Z,34.7660875,-81.1885384,1064.688,11.94,53.45,-11.92,2.582,4.132,0.63,25
$GNSS,2025-09-11T17:26:41.600Z,34.7661094,-81.1884217,1067.085,12.20,53.44,-11.83,2.574,4.115,0.67,25
$GNSS,2025-09-11T17:26:41.800Z,34.7661311,-81.1883048,1069.327,12.04,53.58,-11.44,2.567,4.106,0.67,25
$GNSS,2025-09-11T17:26:42.000Z,34.7661529,-81.1881879,1071.648,12.08,53.49,-11.54,2.561,4.102,0.65,25
$GNSS,2025-09-11T17:26:42.200Z,34.7661746,-81.1880715,1074.123,11.95,53.22,-11.98,2.552,4.095,0.62,25
$GNSS,2025-09-11T17:26:42.400Z,34.7661961,-81.1879551,1076.496,11.99,53.23,-11.93,2.543,4.089,0.61,25
$GNSS,2025-09-11T17:26:42.600Z,34.7662177,-81.1878388,1078.895,11.93,53.22,-11.93,2.533,4.077,0.61,25
$GNSS,2025-09-11T17:26:42.800Z,34.7662392,-81.1877221,1081.156,11.95,53.39,-11.58,2.521,4.061,0.59,25
$GNSS,2025-09-11T17:26:43.000Z,34.7662603,-81.1876057,1083.435,11.67,53.20,-11.48,2.510,4.050,0.59,25
$GNSS,2025-09-11T17:26:43.200Z,34.7662814,-81.1874892,1085.710,11.66,53.35,-11.36,2.501,4.039,0.61,25
$GNSS,2025-09-11T17:26:43.400Z,34.7663025,-81.1873728,1088.047,11.71,53.15,-11.53,2.492,4.026,0.62,25
$GNSS,2025-09-11T17:26:43.600Z,34.7663241,-81.1872565,1090.483,12.03,53.40,-11.58,2.486,4.003,0.68,25
$GNSS,2025-09-11T17:26:43.800Z,34.7663458,-81.1871401,1092.870,11.98,53.21,-11.66,2.481,3.980,0.70,25
$GNSS,2025-09-11T17:26:44.000Z,34.7663671,-81.1870239,1095.308,11.73,53.16,-11.95,2.477,3.953,0.69,25
$GNSS,2025-09-11T17:26:44.200Z,34.7663883,-81.1869082,1097.853,11.62,52.89,-12.27,2.474,3.931,0.71,25
$GNSS,2025-09-11T17:26:44.400Z,34.7664094,-81.1867924,1100.404,11.65,53.21,-12.33,2.471,3.911,0.69,25
$GNSS,2025-09-11T17:26:44.600Z,34.7664301,-81.1866759,1102.802,11.56,53.25,-12.23,2.470,3.893,0.75,25
$GNSS,2025-09-11T17:26:44.800Z,34.7664506,-81.1865596,1105.229,11.41,53.24,-12.19,2.470,3.876,0.76,25
$GNSS,2025-09-11T17:26:45.000Z,34.7664708,-81.1864433,1107.653,11.30,53.17,-12.17,2.470,3.859,0.73,25
$GNSS,2025-09-11T17:26:45.200Z,34.7664910,-81.1863273,1110.162,11.37,53.01,-12.19,2.468,3.835,0.69,25
$GNSS,2025-09-11T17:26:45.400Z,34.7665116,-81.1862120,1112.803,11.32,52.78,-12.66,2.466,3.815,0.69,25
$GNSS,2025-09-11T17:26:45.600Z,34.7665322,-81.1860967,1115.408,11.56,52.77,-12.75,2.463,3.797,0.65,25
$GNSS,2025-09-11T17:26:45.800Z,34.7665531,-81.1859813,1118.049,11.55,52.83,-12.93,2.460,3.782,0.63,25
$GNSS,2025-09-11T17:26:46.000Z,34.7665742,-81.1858660,1120.774,11.57,52.83,-13.18,2.457,3.771,0.63,25
$GNSS,2025-09-11T17:26:46.200Z,34.7665952,-81.1857507,1123.435,11.62,52.68,-12.99,2.454,3.766,0.63,25
$GNSS,2025-09-11T17:26:46.400Z,34.7666163,-81.1856353,1126.059,11.67,52.80,-12.93,2.452,3.762,0.64,25
$GNSS,2025-09-11T17:26:46.600Z,34.7666371,-81.1855201,1128.630,11.47,52.58,-12.80,2.449,3.759,0.63,25
$GNSS,2025-09-11T17:26:46.800Z,34.7666580,-81.1854049,1131.178,11.60,52.81,-12.50,2.446,3.758,0.68,25
$GNSS,2025-09-11T17:26:47.000Z,34.7666790,-81.1852894,1133.697,11.61,52.77,-12.49,2.444,3.759,0.68,25
$GNSS,2025-09-11T17:26:47.200Z,34.7666998,-81.1851739,1136.262,11.47,52.87,-12.75,2.441,3.763,0.66,25
$GNSS,2025-09-11T17:26:47.400Z,34.7667205,-81.1850582,1138.885,11.37,52.88,-12.97,2.437,3.765,0.63,25
$GNSS,2025-09-11T17:26:47.600Z,34.7667410,-81.1849426,1141.515,11.26,52.94,-12.83,2.433,3.765,0.63,25
$GNSS,2025-09-11T17:26:47.800Z,34.7667612,-81.1848266,1143.996,11.33,52.91,-12.59,2.427,3.759,0.61,25
$GNSS,2025-09-11T17:26:48.000Z,34.7667817,-81.1847106,1146.557,11.27,53.07,-12.63,2.422,3.751,0.64,25
$GNSS,2025-09-11T17:26:48.200Z,34.7668018,-81.1845948,1149.173,10.79,52.98,-12.64,2.417,3.744,0.71,25
$GNSS,2025-09-11T17:26:48.400Z,34.7668224,-81.1844795,1151.785,11.45,52.66,-12.35,2.412,3.749,0.72,25
$GNSS,2025-09-11T17:26:48.600Z,34.7668431,-81.1843643,1154.260,11.33,52.58,-12.32,2.404,3.752,0.72,25
$GNSS,2025-09-11T17:26:48.800Z,34.7668633,-81.1842488,1156.610,11.06,52.72,-12.00,2.397,3.754,0.70,25
$GNSS,2025-09-11T17:26:49.000Z,34.7668836,-81.1841334,1159.148,11.13,52.79,-12.42,2.389,3.757,0.68,25
$GNSS,2025-09-11T17:26:49.200Z,34.7669039,-81.1840178,1161.692,11.19,52.82,-12.69,2.380,3.760,0.65,25
$GNSS,2025-09-11T17:26:49.400Z,34.7669244,-81.1839022,1164.227,11.35,52.82,-12.60,2.371,3.761,0.63,25
$GNSS,2025-09-11T17:26:49.600Z,34.7669450,-81.1837864,1166.713,11.42,53.03,-12.29,2.365,3.764,0.68,25
$GNSS,2025-09-11T17:26:49.800Z,34.7669655,-81.1836706,1169.101,11.26,52.88,-12.03,2.359,3.759,0.68,25
$GNSS,2025-09-11T17:26:50.000Z,34.7669858,-81.1835549,1171.517,11.12,53.07,-11.75,2.353,3.756,0.67,25
$GNSS,2025-09-11T17:26:50.200Z,34.7670063,-81.1834386,1173.927,11.31,53.37,-11.61,2.349,3.754,0.68,25
$GNSS,2025-09-11T17:26:50.400Z,34.7670267,-81.1833224,1176.226,11.24,53.05,-11.16,2.345,3.755,0.69,25
$GNSS,2025-09-11T17:26:50.600Z,34.7670470,-81.1832062,1178.515,11.10,53.24,-11.12,2.341,3.751,0.66,25
$GNSS,2025-09-11T17:26:50.800Z,34.7670673,-81.1830896,1180.741,11.20,53.45,-10.88,2.336,3.747,0.64,25
$GNSS,2025-09-11T17:26:51.000Z,34.7670876,-81.1829727,1182.936,11.11,53.52,-10.78,2.332,3.747,0.66,25
$GNSS,2025-09-11T17:26:51.200Z,34.7671078,-81.1828559,1185.069,11.15,53.30,-10.80,2.326,3.744,0.64,25
$GNSS,2025-09-11T17:26:51.400Z,34.7671282,-81.1827395,1187.234,11.29,53.25,-10.87,2.319,3.740,0.63,25
$GNSS,2025-09-11T17:26:51.600Z,34.7671486,-81.1826229,1189.367,11.29,53.31,-10.86,2.312,3.738,0.62,25
$GNSS,2025-09-11T17:26:51.800Z,34.7671691,-81.1825065,1191.562,11.27,53.27,-10.76,2.305,3.735,0.63,25
$GNSS,2025-09-11T17:26:52.000Z,34.7671896,-81.1823902,1193.718,11.33,53.16,-10.62,2.298,3.733,0.62,25
$GNSS,2025-09-11T17:26:52.200Z,34.7672102,-81.1822737,1195.879,11.37,53.39,-10.64,2.291,3.729,0.60,25
$GNSS,2025-09-11T17:26:52.400Z,34.7672310,-81.1821572,1197.990,11.39,53.37,-10.40,2.282,3.722,0.58,26
$GNSS,2025-09-11T17:26:52.600Z,34.7672519,-81.1820413,1200.180,11.41,53.09,-10.56,2.270,3.714,0.55,26
$GNSS,2025-09-11T17:26:52.800Z,34.7672729,-81.1819253,1202.332,11.53,53.23,-10.54,2.261,3.707,0.57,26
$GNSS,2025-09-11T17:26:53.000Z,34.7672942,-81.1818090,1204.467,11.72,53.31,-10.46,2.252,3.700,0.57,26
$GNSS,2025-09-11T17:26:53.200Z,34.7673156,-81.1816927,1206.544,11.77,53.35,-10.35,2.246,3.696,0.59,26
$GNSS,2025-09-11T17:26:53.400Z,34.7673370,-81.1815761,1208.668,11.78,53.33,-10.29,2.243,3.694,0.65,25
$GNSS,2025-09-11T17:26:53.600Z,34.7673582,-81.1814595,1210.613,11.62,53.32,-10.23,2.240,3.691,0.64,25
$GNSS,2025-09-11T17:26:53.800Z,34.7673794,-81.1813430,1212.645,11.76,53.23,-10.08,2.237,3.690,0.64,25
$GNSS,2025-09-11T17:26:54.000Z,34.7674006,-81.1812270,1214.621,11.65,52.97,-10.07,2.234,3.686,0.62,25
$GNSS,2025-09-11T17:26:54.200Z,34.7674221,-81.1811113,1216.615,11.78,53.13,-10.10,2.229,3.680,0.62,26
$GNSS,2025-09-11T17:26:54.400Z,34.7674436,-81.1809953,1218.585,11.75,53.24,-10.00,2.225,3.675,0.61,26
$GNSS,2025-09-11T17:26:54.600Z,34.7674651,-81.1808791,1220.485,11.72,53.21,-9.82,2.220,3.670,0.58,26
$GNSS,2025-09-11T17:26:54.800Z,34.7674866,-81.1807631,1222.398,11.83,53.16,-9.82,2.213,3.666,0.57,26
$GNSS,2025-09-11T17:26:55.000Z,34.7675084,-81.1806473,1224.418,12.00,53.10,-10.02,2.207,3.663,0.57,26
$GNSS,2025-09-11T17:26:55.200Z,34.7675300,-81.1805317,1226.233,11.46,53.12,-9.82,2.202,3.651,0.59,26
$GNSS,2025-09-11T17:26:55.400Z,34.7675510,-81.1804159,1228.099,11.28,53.17,-10.05,2.194,3.637,0.53,26
$GNSS,2025-09-11T17:26:55.600Z,34.7675717,-81.1803001,1229.930,11.16,53.28,-9.86,2.186,3.620,0.55,26
$GNSS,2025-09-11T17:26:55.800Z,34.7675922,-81.1801841,1231.662,11.04,53.15,-9.85,2.179,3.603,0.54,26
$GNSS,2025-09-11T17:26:56.000Z,34.7676125,-81.1800678,1233.426,10.98,53.54,-9.79,2.172,3.583,0.52,26
$GNSS,2025-09-11T17:26:56.200Z,34.7676324,-81.1799511,1235.092,10.74,53.36,-9.65,2.165,3.565,0.54,26
$GNSS,2025-09-11T17:26:56.400Z,34.7676521,-81.1798347,1236.843,10.63,53.38,-9.68,2.160,3.549,0.54,25
$GNSS,2025-09-11T17:26:56.600Z,34.7676716,-81.1797185,1238.552,10.52,53.24,-9.55,2.154,3.534,0.56,25
$GNSS,2025-09-11T17:26:56.800Z,34.7676910,-81.1796022,1240.306,10.35,53.38,-9.54,2.150,3.519,0.56,25
$GNSS,2025-09-11T17:26:57.000Z,34.7677099,-81.1794860,1242.063,10.14,53.19,-9.64,2.145,3.504,0.57,25
$GNSS,2025-09-11T17:26:57.200Z,34.7677287,-81.1793699,1243.824,10.18,53.26,-9.53,2.142,3.492,0.57,25
$GNSS,2025-09-11T17:26:57.400Z,34.7677475,-81.1792533,1245.589,10.17,53.59,-9.60,2.140,3.481,0.59,25
$GNSS,2025-09-11T17:26:57.600Z,34.7677662,-81.1791367,1247.461,10.06,53.41,-9.89,2.139,3.475,0.60,25
$GNSS,2025-09-11T17:26:57.800Z,34.7677846,-81.1790203,1249.310,9.97,53.36,-9.84,2.138,3.471,0.61,25
$GNSS,2025-09-11T17:26:58.000Z,34.7678028,-81.1789038,1251.153,9.88,53.49,-9.85,2.139,3.471,0.62,25
$GNSS,2025-09-11T17:26:58.200Z,34.7678212,-81.1787872,1253.145,9.88,53.83,-10.10,2.139,3.470,0.63,25
$GNSS,2025-09-11T17:26:58.400Z,34.7678390,-81.1786703,1255.020,9.64,53.54,-9.89,2.140,3.473,0.64,25
$GNSS,2025-09-11T17:26:58.600Z,34.7678566,-81.1785541,1256.902,9.38,53.35,-9.77,2.141,3.474,0.62,25
$GNSS,2025-09-11T17:26:58.800Z,34.7678737,-81.1784380,1258.799,9.26,53.40,-9.89,2.141,3.473,0.62,25
$GNSS,2025-09-11T17:26:59.000Z,34.7678905,-81.1783216,1260.652,9.07,53.43,-9.77,2.141,3.475,0.59,25
$GNSS,2025-09-11T17:26:59.200Z,34.7679071,-81.1782050,1262.519,9.01,53.62,-9.67,2.140,3.477,0.59,25
